index,cycle_time
2996,10
2997,12
2998,12
2999,11
3000,11
3001,11
3002,12
3003,11
3004,12
3005,12
3006,13
3007,12
3008,12
3009,11
3010,12
3011,10
3012,11
3013,10
3014,11
3015,10
3016,10
3017,11
3018,10
3019,11
3020,10
3021,10
3022,10
3023,10
3024,11
3025,10
3026,11
3027,11
3028,11
3029,11
3030,11
3031,10
3032,10
3033,11
3034,10
3035,10
3036,11
3037,10
3038,11
3039,11
3040,10
3041,10
3042,10
3043,10
3044,10
3045,10
3046,10
3047,10
3048,11
3049,10
3050,11
3051,10
3052,11
3053,11
3054,11
3055,11
3056,10
3057,12
3058,11
3059,11
3060,11
3061,10
3062,11
3063,11
3064,10
3065,11
3066,12
3067,10
3068,10
3069,10
3070,12
3071,10
3072,10
3073,11
3074,9
3075,11
3076,10
3077,11
3078,10
3079,11
3080,11
3081,11
3082,9
3083,11
3084,10
3085,11
3086,10
3087,11
3088,11
3089,11
3090,11
3091,10
3092,11
3093,12
3094,11
3095,10
3096,10
3097,11
3098,11
3099,9
3100,10
3101,10
3102,11
3103,11
3104,10
3105,10
3106,11
3107,12
3108,11
3109,11
3110,11
3111,10
3112,11
3113,10
3114,10
3115,15
3116,11
3117,11
3118,10
3119,12
3120,10
3121,11
3122,10
3123,9
3124,11
3125,9
3126,11
3127,10
3128,9
3129,11
3130,11
3131,11
3132,10
3133,10
3134,10
3135,10
3136,11
3137,10
3138,11
3139,10
3140,11
3141,11
3142,11
3143,11
3144,10
3145,11
3146,10
3147,12
3148,11
3149,10
3150,11
3151,10
3152,10
3153,9
3154,12
3155,11
3156,12
3157,11
3158,10
3159,10
3160,11
3161,10
3162,10
3163,10
3164,11
3165,10
3166,10
3167,11
3168,10
3169,10
3170,11
3171,10
3172,11
3173,10
3174,11
3175,10
3176,10
3177,11
3178,10
3179,11
3180,10
3181,11
3182,10
3183,10
3184,10
3185,10
3186,10
3187,10
3188,10
3189,11
3190,10
3191,11
3192,12
3193,10
3194,11
3195,10
3196,10
3197,11
3198,11
3199,11
3200,10
3201,11
3202,11
3203,10
3204,11
3205,11
3206,9
3207,11
3208,11
3209,12
3210,11
3211,11
3212,11
3213,10
3214,11
3215,9
3216,10
3217,11
3218,10
3219,20
3220,10
3221,10
3222,10
3223,10
3224,20
3225,12
3226,10
3227,10
3228,11
3229,10
3230,11
3231,10
3232,10
3233,11
3234,20
3235,12
3236,10
3237,10
3238,10
3239,10
3240,11
3241,10
3242,10
3243,9
3244,10
3245,11
3246,10
3247,10
3248,10
3249,10
3250,10
3251,11
3252,11
3253,10
3254,11
3255,11
3256,11
3257,10
3258,11
3259,11
3260,10
3261,11
3262,10
3263,11
3264,10
3265,12
3266,10
3267,10
3268,11
3269,10
3270,10
3271,11
3272,10
3273,10
3274,10
3275,10
3276,10
3277,10
3278,11
3279,9
3280,11
3281,11
3282,10
3283,10
3284,9
3285,11
3286,11
3287,11
3288,11
3289,10
3290,11
3291,11
3292,11
3293,11
3294,10
3295,11
3296,10
3297,11
3298,10
3299,10
3300,10
3301,11
3302,11
3303,10
3304,20
3305,12
3306,10
3307,11
3308,11
3309,10
3310,11
3311,10
3312,10
3313,11
3314,11
3315,11
3316,11
3317,11
3318,10
3319,9
3320,11
3321,10
3322,10
3323,11
3324,10
3325,12
3326,11
3327,11
3328,11
3329,10
3330,12
3331,11
3332,10
3333,11
3334,10
3335,11
3336,12
3337,11
3338,10
3339,11
3340,11
3341,11
3342,11
3343,10
3344,11
3345,9
3346,11
3347,11
3348,11
3349,11
3350,10
3351,10
3352,10
3353,10
3354,11
3355,9
3356,11
3357,10
3358,10
3359,11
3360,10
3361,11
3362,30
3363,14
3364,10
3365,11
3366,10
3367,11
3368,10
3369,11
3370,10
3371,10
3372,10
3373,9
3374,10
3375,10
3376,10
3377,10
3378,11
3379,10
3380,10
3381,10
3382,11
3383,10
3384,11
3385,10
3386,11
3387,10
3388,11
3389,11
3390,11
3391,10
3392,20
3393,12
3394,10
3395,11
3396,10
3397,11
3398,10
3399,11
3400,10
3401,27
3402,11
3403,10
3404,10
3405,11
3406,9
3407,11
3408,10
3409,11
3410,10
3411,11
3412,12
3413,11
3414,11
3415,11
3416,11
3417,12
3418,10
3419,10
3420,10
3421,11
3422,16
3423,11
3424,10
3425,10
3426,11
3427,12
3428,11
3429,11
3430,10
3431,10
3432,11
3433,10
3434,11
3435,10
3436,11
3437,11
3438,12
3439,12
3440,10
3441,11
3442,10
3443,11
3444,11
3445,11
3446,10
3447,10
3448,11
3449,10
3450,10
3451,11
3452,10
3453,11
3454,10
3455,11
3456,11
3457,11
3458,12
3459,10
3460,11
3461,10
3462,10
3463,11
3464,10
3465,11
3466,11
3467,10
3468,11
3469,10
3470,11
3471,11
3472,10
3473,11
3474,10
3475,11
3476,11
3477,10
3478,11
3479,11
3480,11
3481,11
3482,10
3483,11
3484,10
3485,11
3486,10
3487,11
3488,11
3489,9
3490,10
3491,10
3492,10
3493,10
3494,10
3495,11
3496,10
3497,11
3498,10
3499,11
3500,11
3501,10
3502,12
3503,10
3504,11
3505,11
3506,11
3507,12
3508,19
3509,12
3510,11
3511,11
3512,11
3513,10
3514,10
3515,11
3516,11
3517,10
3518,11
3519,11
3520,11
3521,10
3522,11
3523,10
3524,11
3525,11
3526,10
3527,11
3528,10
3529,11
3530,10
3531,10
3532,11
3533,10
3534,11
3535,10
3536,11
3537,10
3538,10
3539,12
3540,11
3541,10
3542,11
3543,11
3544,11
3545,11
3546,11
3547,12
3548,11
3549,11
3550,10
3551,11
3552,11
3553,10
3554,10
3555,10
3556,10
3557,11
3558,10
3559,11
3560,11
3561,9
3562,11
3563,10
3564,11
3565,9
3566,11
3567,10
3568,10
3569,10
3570,10
3571,11
3572,11
3573,10
3574,11
3575,9
3576,11
3577,10
3578,11
3579,11
3580,11
3581,11
3582,11
3583,10
3584,12
3585,10
3586,11
3587,11
3588,11
3589,11
3590,10
3591,10
3592,10
3593,10
3594,10
3595,9
3596,11
3597,10
3598,12
3599,11
3600,10
3601,11
3602,10
3603,10
3604,10
3605,11
3606,11
3607,10
3608,11
3609,10
3610,10
3611,11
3612,10
3613,11
3614,10
3615,11
3616,11
3617,10
3618,10
3619,10
3620,10
3621,10
3622,10
3623,11
3624,10
3625,11
3626,10
3627,11
3628,11
3629,11
3630,11
3631,10
3632,11
3633,10
3634,11
3635,10
3636,10
3637,11
3638,10
3639,10
3640,10
3641,10
3642,10
3643,11
3644,11
3645,10
3646,11
3647,11
3648,11
3649,11
3650,10
3651,11
3652,12
3653,11
3654,10
3655,11
3656,12
3657,10
3658,10
3659,12
3660,11
3661,11
3662,12
3663,10
3664,12
3665,10
3666,12
3667,12
3668,11
3669,11
3670,12
3671,11
3672,11
3673,10
3674,11
3675,10
3676,10
3677,11
3678,11
3679,11
3680,11
3681,11
3682,10
3683,11
3684,11
3685,10
3686,11
3687,18
3688,11
3689,12
3690,11
3691,11
3692,11
3693,10
3694,12
3695,10
3696,11
3697,11
3698,10
3699,11
3700,11
3701,11
3702,11
3703,11
3704,12
3705,11
3706,11
3707,11
3708,10
3709,10
3710,10
3711,11
3712,11
3713,10
3714,11
3715,10
3716,11
3717,10
3718,11
3719,11
3720,10
3721,10
3722,11
3723,10
3724,10
3725,11
3726,10
3727,10
3728,11
3729,10
3730,11
3731,11
3732,14
3733,11
3734,12
3735,12
3736,12
3737,11
3738,12
3739,10
3740,12
3741,10
3742,11
3743,21
3744,12
3745,11
3746,10
3747,10
3748,10
3749,13
3750,10
3751,12
3752,10
3753,10
3754,11
3755,11
3756,11
3757,10
3758,11
3759,11
3760,10
3761,11
3762,21
3763,12
3764,9
3765,11
3766,11
3767,10
3768,10
3769,10
3770,11
3771,10
3772,11
3773,11
3774,10
3775,11
3776,11
3777,10
3778,11
3779,11
3780,10
3781,11
3782,10
3783,11
3784,9
3785,11
3786,10
3787,9
3788,11
3789,11
3790,10
3791,11
3792,10
3793,11
3794,10
3795,10
3796,11
3797,10
3798,10
3799,10
3800,11
3801,11
3802,10
3803,11
3804,10
3805,11
3806,11
3807,10
3808,11
3809,10
3810,12
3811,11
3812,10
3813,12
3814,10
3815,10
3816,10
3817,11
3818,11
3819,10
3820,11
3821,10
3822,11
3823,9
3824,11
3825,11
3826,10
3827,11
3828,10
3829,11
3830,11
3831,10
3832,11
3833,11
3834,11
3835,11
3836,11
3837,11
3838,10
3839,10
3840,10
3841,10
3842,11
3843,10
3844,11
3845,10
3846,10
3847,10
3848,10
3849,11
3850,10
3851,11
3852,10
3853,11
3854,11
3855,11
3856,11
3857,11
3858,20
3859,12
3860,11
3861,10
3862,10
3863,11
3864,11
3865,11
3866,10
3867,12
3868,11
3869,10
3870,11
3871,10
3872,11
3873,12
3874,10
3875,11
3876,11
3877,10
3878,11
3879,10
3880,10
3881,10
3882,10
3883,10
3884,11
3885,9
3886,11
3887,10
3888,10
3889,11
3890,11
3891,11
3892,11
3893,11
3894,11
3895,10
3896,11
3897,11
3898,10
3899,11
3900,11
3901,11
3902,11
3903,10
3904,11
3905,10
3906,10
3907,10
3908,10
3909,10
3910,10
3911,10
3912,10
3913,11
3914,10
3915,11
3916,11
3917,10
3918,11
3919,11
3920,11
3921,11
3922,10
3923,10
3924,10
3925,11
3926,10
3927,11
3928,11
3929,10
3930,11
3931,10
3932,10
3933,10
3934,10
3935,11
3936,10
3937,13
3938,11
3939,10
3940,10
3941,11
3942,11
3943,11
3944,11
3945,12
3946,10
3947,10
3948,11
3949,10
3950,11
3951,11
3952,10
3953,11
3954,11
3955,11
3956,11
3957,11
3958,12
3959,11
3960,11
3961,11
3962,10
3963,11
3964,11
3965,10
3966,11
3967,11
3968,10
3969,11
3970,10
3971,10
3972,10
3973,10
3974,10
3975,10
3976,11
3977,10
3978,10
3979,11
3980,10
3981,12
3982,10
3983,12
3984,11
3985,11
3986,10
3987,10
3988,11
3989,11
3990,10
3991,11
3992,10
3993,11
3994,11
3995,10
3996,10
3997,10
3998,11
3999,9
4000,11
4001,10
4002,10
4003,11
4004,10
4005,11
4006,11
4007,10
4008,11
4009,9
4010,11
4011,10
4012,11
4013,11
4014,10
4015,11
4016,11
4017,12
4018,11
4019,11
4020,11
4021,10
4022,10
4023,11
4024,10
4025,11
4026,10
4027,11
4028,10
4029,10
4030,10
4031,10
4032,10
4033,10
4034,10
4035,10
4036,9
4037,11
4038,10
4039,11
4040,11
4041,11
4042,16
4043,13
4044,10
4045,11
4046,11
4047,11
4048,10
4049,11
4050,11
4051,10
4052,10
4053,10
4054,11
4055,11
4056,11
4057,11
4058,10
4059,11
4060,10
4061,10
4062,11
4063,10
4064,11
4065,11
4066,10
4067,11
4068,10
4069,11
4070,11
4071,9
4072,11
4073,11
4074,11
4075,10
4076,10
4077,11
4078,21
4079,12
4080,10
4081,11
4082,11
4083,11
4084,11
4085,11
4086,10
4087,11
4088,11
4089,11
4090,11
4091,11
4092,10
4093,10
4094,10
4095,11
4096,11
4097,9
4098,11
4099,9
4100,11
4101,10
4102,10
4103,10
4104,10
4105,11
4106,10
4107,11
4108,11
4109,11
4110,11
4111,10
4112,12
4113,12
4114,10
4115,11
4116,10
4117,11
4118,11
4119,11
4120,11
4121,11
4122,10
4123,11
4124,10
4125,12
4126,11
4127,10
4128,11
4129,10
4130,11
4131,9
4132,11
4133,10
4134,9
4135,11
4136,10
4137,11
4138,11
4139,10
4140,11
4141,10
4142,11
4143,11
4144,10
4145,11
4146,10
4147,11
4148,11
4149,10
4150,12
4151,11
4152,11
4153,10
4154,11
4155,11
4156,9
4157,11
4158,9
4159,11
4160,10
4161,10
4162,10
4163,9
4164,11
4165,11
4166,10
4167,10
4168,11
4169,10
4170,11
4171,10
4172,10
4173,11
4174,10
4175,11
4176,10
4177,12
4178,11
4179,10
4180,11
4181,10
4182,11
4183,11
4184,10
4185,10
4186,10
4187,11
4188,11
4189,11
4190,10
4191,11
4192,12
4193,10
4194,11
4195,9
4196,10
4197,11
4198,10
4199,11
4200,11
4201,21
4202,13
4203,9
4204,11
4205,10
4206,10
4207,10
4208,10
4209,10
4210,10
4211,10
4212,12
4213,11
4214,11
4215,11
4216,11
4217,11
4218,11
4219,12
4220,11
4221,12
4222,19
4223,10
4224,10
4225,11
4226,10
4227,11
4228,10
4229,10
4230,11
4231,10
4232,11
4233,11
4234,10
4235,10
4236,11
4237,11
4238,11
4239,10
4240,22
4241,12
4242,11
4243,10
4244,11
4245,10
4246,11
4247,10
4248,11
4249,11
4250,10
4251,11
4252,10
4253,10
4254,10
4255,10
4256,9
4257,10
4258,11
4259,10
4260,10
4261,10
4262,10
4263,11
4264,10
4265,11
4266,11
4267,10
4268,11
4269,10
4270,12
4271,11
4272,11
4273,11
4274,10
4275,11
4276,10
4277,11
4278,11
4279,10
4280,10
4281,10
4282,10
4283,10
4284,16
4285,11
4286,9
4287,10
4288,15
4289,14
4290,12
4291,10
4292,10
4293,10
4294,10
4295,11
4296,10
4297,10
4298,11
4299,10
4300,11
4301,10
4302,11
4303,11
4304,9
4305,10
4306,10
4307,11
4308,11
4309,10
4310,10
4311,10
4312,11
4313,11
4314,10
4315,11
4316,11
4317,11
4318,9
4319,11
4320,11
4321,9
4322,11
4323,11
4324,10
4325,11
4326,10
4327,11
4328,10
4329,10
4330,11
4331,11
4332,11
4333,10
4334,10
4335,11
4336,11
4337,11
4338,10
4339,12
4340,11
4341,10
4342,11
4343,10
4344,11
4345,11
4346,10
4347,10
4348,9
4349,9
4350,14
4351,11
4352,11
4353,12
4354,10
4355,11
4356,11
4357,11
4358,10
4359,9
4360,11
4361,10
4362,10
4363,10
4364,10
4365,10
4366,11
4367,10
4368,11
4369,10
4370,11
4371,10
4372,11
4373,11
4374,11
4375,11
4376,11
4377,10
4378,11
4379,10
4380,11
4381,10
4382,11
4383,11
4384,10
4385,11
4386,10
4387,10
4388,11
4389,10
4390,11
4391,10
4392,11
4393,10
4394,11
4395,11
4396,10
4397,11
4398,11
4399,11
4400,11
4401,10
4402,12
4403,10
4404,11
4405,11
4406,11
4407,11
4408,11
4409,11
4410,11
4411,10
4412,11
4413,9
4414,11
4415,10
4416,10
4417,11
4418,9
4419,11
4420,11
4421,9
4422,11
4423,11
4424,10
4425,10
4426,11
4427,11
4428,10
4429,11
4430,10
4431,10
4432,11
4433,10
4434,10
4435,11
4436,10
4437,11
4438,11
4439,10
4440,11
4441,10
4442,12
4443,10
4444,12
4445,12
4446,10
4447,11
4448,10
4449,11
4450,11
4451,10
4452,11
4453,10
4454,11
4455,11
4456,10
4457,10
4458,11
4459,10
4460,21
4461,12
4462,9
4463,11
4464,11
4465,10
4466,11
4467,10
4468,11
4469,10
4470,11
4471,10
4472,10
4473,10
4474,10
4475,10
4476,11
4477,10
4478,11
4479,10
4480,11
4481,11
4482,10
4483,11
4484,10
4485,11
4486,10
4487,11
4488,11
4489,11
4490,10
4491,12
4492,10
4493,11
4494,10
4495,10
4496,11
4497,10
4498,11
4499,10
4500,11
4501,10
4502,10
4503,9
4504,10
4505,10
4506,10
4507,10
4508,11
4509,11
4510,12
4511,10
4512,12
4513,10
4514,12
4515,11
4516,13
4517,11
4518,11
4519,11
4520,12
4521,10
4522,12
4523,10
4524,12
4525,10
4526,11
4527,11
4528,10
4529,11
4530,10
4531,10
4532,11
4533,10
4534,11
4535,10
4536,11
4537,10
4538,10
4539,11
4540,10
4541,11
4542,11
4543,11
4544,11
4545,10
4546,12
4547,11
4548,10
4549,12
4550,10
4551,10
4552,11
4553,11
4554,10
4555,10
4556,10
4557,9
4558,10
4559,11
4560,10
4561,10
4562,10
4563,10
4564,10
4565,10
4566,11
4567,11
4568,11
4569,11
4570,11
4571,12
4572,11
4573,11
4574,11
4575,11
4576,11
4577,11
4578,11
4579,10
4580,11
4581,10
4582,10
4583,11
4584,10
4585,10
4586,11
4587,10
4588,11
4589,12
4590,10
4591,10
4592,10
4593,10
4594,10
4595,10
4596,10
4597,10
4598,10
4599,11
4600,10
4601,12
4602,11
4603,11
4604,11
4605,10
4606,11
4607,11
4608,22
4609,12
4610,11
4611,11
4612,11
4613,12
4614,11
4615,12
4616,11
4617,12
4618,12
4619,11
4620,12
4621,12
4622,13
4623,11
4624,12
4625,12
4626,11
4627,13
4628,11
4629,12
4630,12
4631,11
4632,11
4633,10
4634,10
4635,11
4636,9
4637,10
4638,11
4639,11
4640,11
4641,11
4642,11
4643,10
4644,11
4645,11
4646,11
4647,11
4648,11
4649,11
4650,12
4651,10
4652,11
4653,11
4654,11
4655,10
4656,10
4657,10
4658,10
4659,15
4660,10
4661,10
4662,10
4663,10
4664,10
4665,10
4666,10
4667,10
4668,10
4669,10
4670,10
4671,11
4672,10
4673,10
4674,11
4675,10
4676,11
4677,10
4678,10
4679,11
4680,10
4681,12
4682,10
4683,13
4684,12
4685,10
4686,10
4687,11
4688,11
4689,12
4690,9
4691,11
4692,10
4693,11
4694,11
4695,10
4696,11
4697,10
4698,10
4699,11
4700,10
4701,11
4702,10
4703,11
4704,10
4705,11
4706,11
4707,11
4708,11
4709,11
4710,11
4711,11
4712,10
4713,11
4714,10
4715,11
4716,11
4717,10
4718,11
4719,10
4720,10
4721,11
4722,10
4723,10
4724,9
4725,10
4726,11
4727,10
4728,11
4729,10
4730,11
4731,11
4732,10
4733,11
4734,11
4735,11
4736,10
4737,11
4738,11
4739,10
4740,12
4741,10
4742,11
4743,11
4744,10
4745,12
4746,11
4747,12
4748,12
4749,10
4750,10
4751,11
4752,11
4753,11
4754,10
4755,10
4756,10
4757,10
4758,11
4759,10
4760,11
4761,10
4762,11
4763,10
4764,10
4765,11
4766,10
4767,10
4768,10
4769,11
4770,11
4771,10
4772,11
4773,10
4774,10
4775,11
4776,10
4777,11
4778,10
4779,10
4780,10
4781,10
4782,10
4783,10
4784,10
4785,11
4786,9
4787,10
4788,10
4789,11
4790,10
4791,10
4792,10
4793,11
4794,10
4795,10
4796,10
4797,11
4798,11
4799,10
4800,11
4801,20
4802,12
4803,11
4804,10
4805,10
4806,10
4807,10
4808,12
4809,11
4810,11
4811,11
4812,10
4813,10
4814,11
4815,11
4816,11
4817,11
4818,11
4819,11
4820,10
4821,11
4822,10
4823,11
4824,10
4825,20
4826,12
4827,10
4828,10
4829,11
4830,10
4831,11
4832,11
4833,10
4834,11
4835,10
4836,10
4837,10
4838,10
4839,10
4840,10
4841,10
4842,10
4843,11
4844,10
4845,11
4846,10
4847,11
4848,11
4849,11
4850,10
4851,11
4852,11
4853,11
4854,10
4855,11
4856,10
4857,11
4858,11
4859,10
4860,10
4861,10
4862,11
4863,10
4864,10
4865,11
4866,9
4867,11
4868,11
4869,10
4870,12
4871,10
4872,11
4873,11
4874,9
4875,11
4876,11
4877,11
4878,11
4879,11
4880,10
4881,11
4882,11
4883,11
4884,11
4885,11
4886,11
4887,10
4888,11
4889,10
4890,11
4891,11
4892,10
4893,11
4894,10
4895,10
4896,10
4897,11
4898,10
4899,10
4900,10
4901,10
4902,11
4903,10
4904,11
4905,11
4906,10
4907,12
4908,11
4909,10
4910,11
4911,11
4912,11
4913,11
4914,10
4915,11
4916,10
4917,10
4918,10
4919,11
4920,10
4921,9
4922,10
4923,10
4924,11
4925,10
4926,10
4927,10
4928,10
4929,11
4930,10
4931,10
4932,11
4933,11
4934,10
4935,11
4936,9
4937,11
4938,11
4939,11
4940,10
4941,11
4942,10
4943,11
4944,11
4945,10
4946,11
4947,10
4948,11
4949,11
4950,10
4951,11
4952,10
4953,10
4954,11
4955,10
4956,11
4957,9
4958,11
4959,10
4960,10
4961,11
4962,10
4963,11
4964,10
4965,10
4966,11
4967,10
4968,11
4969,10
4970,10
4971,10
4972,10
4973,11
4974,10
4975,11
4976,11
4977,10
4978,11
4979,10
4980,11
4981,10
4982,10
4983,10
4984,9
4985,11
4986,11
4987,9
4988,10
4989,10
4990,11
4991,10
4992,10
4993,11
4994,10
4995,11
4996,11
4997,10
4998,10
4999,10
5000,11
5001,10
5002,10
5003,11
5004,11
5005,11
5006,11
5007,11
5008,11
5009,10
5010,11
5011,10
5012,11
5013,10
5014,10
5015,10
5016,10
5017,10
5018,10
5019,10
5020,11
5021,10
5022,11
5023,11
5024,11
5025,11
5026,10
5027,11
5028,11
5029,11
5030,11
5031,10
5032,12
5033,11
5034,12
5035,11
5036,10
5037,11
5038,10
5039,11
5040,10
5041,10
5042,11
5043,10
5044,11
5045,11
5046,10
5047,12
5048,11
5049,11
5050,10
5051,11
5052,10
5053,10
5054,11
5055,10
5056,10
5057,11
5058,10
5059,11
5060,10
5061,11
5062,10
5063,11
5064,10
5065,11
5066,11
5067,11
5068,11
5069,11
5070,10
5071,10
5072,11
5073,11
5074,11
5075,11
5076,10
5077,10
5078,10
5079,10
5080,10
5081,10
5082,11
5083,10
5084,10
5085,11
5086,10
5087,10
5088,11
5089,10
5090,10
5091,10
5092,11
5093,10
5094,10
5095,11
5096,11
5097,11
5098,10
5099,12
5100,11
5101,10
5102,10
5103,10
5104,11
5105,10
5106,10
5107,11
5108,10
5109,10
5110,11
5111,11
5112,10
5113,11
5114,10
5115,10
5116,11
5117,11
5118,11
5119,16
5120,11
5121,10
5122,9
5123,12
5124,11
5125,10
5126,11
5127,10
5128,11
5129,11
5130,10
5131,11
5132,11
5133,12
5134,10
5135,10
5136,11
5137,10
5138,10
5139,10
5140,10
5141,10
5142,10
5143,10
5144,10
5145,10
5146,10
5147,10
5148,11
5149,10
5150,11
5151,11
5152,10
5153,11
5154,10
5155,11
5156,11
5157,10
5158,11
5159,10
5160,11
5161,11
5162,10
5163,10
5164,10
5165,10
5166,10
5167,10
5168,10
5169,10
5170,11
5171,10
5172,12
5173,10
5174,10
5175,11
5176,10
5177,11
5178,11
5179,10
5180,11
5181,21
5182,12
5183,10
5184,9
5185,10
5186,10
5187,10
5188,11
5189,11
5190,11
5191,11
5192,11
5193,11
5194,10
5195,11
5196,10
5197,11
5198,10
5199,11
5200,10
5201,10
5202,11
5203,10
5204,10
5205,10
5206,10
5207,10
5208,10
5209,10
5210,10
5211,10
5212,10
5213,11
5214,10
5215,11
5216,12
5217,11
5218,10
5219,10
5220,10
5221,10
5222,11
5223,10
5224,11
5225,11
5226,9
5227,10
5228,9
5229,10
5230,10
5231,11
5232,11
5233,10
5234,11
5235,10
5236,10
5237,10
5238,11
5239,10
5240,10
5241,11
5242,11
5243,12
5244,16
5245,11
5246,9
5247,10
5248,11
5249,11
5250,10
5251,11
5252,10
5253,11
5254,10
5255,11
5256,11
5257,10
5258,11
5259,10
5260,10
5261,11
5262,10
5263,10
5264,10
5265,10
5266,10
5267,11
5268,11
5269,10
5270,11
5271,11
5272,10
5273,11
5274,10
5275,11
5276,10
5277,11
5278,11
5279,16
5280,10
5281,10
5282,11
5283,11
5284,10
5285,11
5286,11
5287,9
5288,11
5289,10
5290,13
5291,10
5292,10
5293,11
5294,10
5295,11
5296,11
5297,9
5298,11
5299,10
5300,11
5301,10
5302,11
5303,11
5304,10
5305,10
5306,11
5307,11
5308,10
5309,10
5310,11
5311,10
5312,11
5313,11
5314,11
5315,11
5316,10
5317,10
5318,10
5319,11
5320,10
5321,19
5322,12
5323,10
5324,10
5325,11
5326,10
5327,10
5328,11
5329,10
5330,11
5331,10
5332,10
5333,10
5334,10
5335,11
5336,11
5337,10
5338,11
5339,10
5340,11
5341,11
5342,10
5343,10
5344,11
5345,11
5346,11
5347,10
5348,11
5349,11
5350,10
5351,11
5352,10
5353,13
5354,10
5355,9
5356,11
5357,10
5358,11
5359,10
5360,10
5361,11
5362,9
5363,11
5364,12
5365,9
5366,11
5367,10
5368,10
5369,10
5370,9
5371,12
5372,11
5373,11
5374,11
5375,10
5376,11
5377,10
5378,11
5379,11
5380,11
5381,11
5382,11
5383,10
5384,11
5385,10
5386,11
5387,11
5388,10
5389,10
5390,10
5391,11
5392,10
5393,10
5394,11
5395,10
5396,11
5397,11
5398,10
5399,10
5400,10
5401,11
5402,11
5403,10
5404,11
5405,10
5406,12
5407,11
5408,11
5409,11
5410,10
5411,11
5412,10
5413,11
5414,10
5415,10
5416,13
5417,9
5418,10
5419,10
5420,12
5421,11
5422,10
5423,11
5424,10
5425,11
5426,11
5427,10
5428,11
5429,14
5430,12
5431,10
5432,10
5433,11
5434,11
5435,12
5436,10
5437,11
5438,11
5439,10
5440,11
5441,10
5442,10
5443,11
5444,10
5445,11
5446,10
5447,10
5448,11
5449,9
5450,11
5451,11
5452,10
5453,11
5454,10
5455,10
5456,11
5457,10
5458,11
5459,10
5460,12
5461,12
5462,10
5463,11
5464,11
5465,11
5466,11
5467,11
5468,11
5469,11
5470,10
5471,11
5472,10
5473,11
5474,11
5475,10
5476,10
5477,10
5478,12
5479,12
5480,11
5481,10
5482,11
5483,11
5484,10
5485,12
5486,11
5487,10
5488,11
5489,11
5490,12
5491,11
5492,10
5493,12
5494,11
5495,11
5496,12
5497,10
5498,11
5499,11
5500,10
5501,11
5502,10
5503,11
5504,11
5505,11
5506,11
5507,9
5508,11
5509,10
5510,11
5511,10
5512,9
5513,11
5514,10
5515,11
5516,11
5517,11
5518,11
5519,11
5520,11
5521,11
5522,11
5523,11
5524,10
5525,11
5526,11
5527,11
5528,11
5529,11
5530,11
5531,10
5532,11
5533,11
5534,10
5535,12
5536,11
5537,10
5538,11
5539,11
5540,11
5541,10
5542,9
5543,10
5544,11
5545,10
5546,10
5547,9
5548,11
5549,9
5550,11
5551,11
5552,11
5553,11
5554,9
5555,12
5556,9
5557,11
5558,11
5559,10
5560,11
5561,10
5562,11
5563,11
5564,10
5565,11
5566,9
5567,11
5568,11
5569,10
5570,11
5571,10
5572,11
5573,11
5574,10
5575,10
5576,11
5577,9
5578,11
5579,9
5580,11
5581,10
5582,10
5583,11
5584,10
5585,11
5586,10
5587,11
5588,16
5589,10
5590,11
5591,13
5592,10
5593,12
5594,11
5595,11
5596,11
5597,10
5598,11
5599,10
5600,11
5601,11
5602,10
5603,12
5604,11
5605,11
5606,11
5607,11
5608,11
5609,10
5610,11
5611,10
5612,11
5613,10
5614,11
5615,11
5616,10
5617,11
5618,11
5619,11
5620,11
5621,11
5622,11
5623,10
5624,11
5625,11
5626,10
5627,11
5628,10
5629,11
5630,11
5631,10
5632,11
5633,10
5634,10
5635,10
5636,10
5637,11
5638,10
5639,10
5640,11
5641,10
5642,11
5643,10
5644,10
5645,11
5646,10
5647,11
5648,10
5649,11
5650,11
5651,10
5652,12
5653,10
5654,12
5655,11
5656,10
5657,11
5658,10
5659,11
5660,10
5661,11
5662,10
5663,10
5664,10
5665,9
5666,11
5667,9
5668,12
5669,10
5670,10
5671,11
5672,10
5673,11
5674,11
5675,11
5676,11
5677,10
5678,11
5679,10
5680,13
5681,10
5682,10
5683,11
5684,10
5685,11
5686,12
5687,12
5688,11
5689,10
5690,11
5691,11
5692,9
5693,11
5694,10
5695,10
5696,11
5697,10
5698,11
5699,10
5700,11
5701,11
5702,10
5703,11
5704,10
5705,11
5706,10
5707,11
5708,11
5709,11
5710,12
5711,11
5712,11
5713,10
5714,11
5715,11
5716,10
5717,11
5718,11
5719,9
5720,11
5721,9
5722,11
5723,10
5724,10
5725,11
5726,10
5727,10
5728,11
5729,10
5730,10
5731,11
5732,11
5733,10
5734,10
5735,11
5736,10
5737,12
5738,12
5739,12
5740,12
5741,11
5742,10
5743,11
5744,11
5745,11
5746,10
5747,11
5748,10
5749,11
5750,11
5751,11
5752,11
5753,9
5754,11
5755,10
5756,10
5757,11
5758,11
5759,10
5760,11
5761,10
5762,11
5763,10
5764,11
5765,10
5766,11
5767,11
5768,11
5769,10
5770,10
5771,11
5772,11
5773,11
5774,10
5775,11
5776,11
5777,11
5778,11
5779,10
5780,11
5781,10
5782,10
5783,11
5784,10
5785,11
5786,10
5787,9
5788,11
5789,10
5790,10
5791,11
5792,11
5793,11
