index,cycle_time
2996,11
2997,9
2998,11
2999,10
3000,11
3001,10
3002,11
3003,11
3004,10
3005,11
3006,11
3007,11
3008,11
3009,10
3010,11
3011,10
3012,11
3013,10
3014,11
3015,10
3016,10
3017,11
3018,10
3019,10
3020,12
3021,10
3022,11
3023,11
3024,10
3025,11
3026,10
3027,11
3028,10
3029,11
3030,11
3031,10
3032,11
3033,11
3034,11
3035,11
3036,12
3037,12
3038,10
3039,12
3040,10
3041,12
3042,11
3043,10
3044,10
3045,11
3046,11
3047,10
3048,10
3049,15
3050,10
3051,9
3052,11
3053,11
3054,10
3055,11
3056,10
3057,11
3058,11
3059,9
3060,11
3061,10
3062,10
3063,11
3064,10
3065,11
3066,10
3067,12
3068,10
3069,11
3070,10
3071,11
3072,12
3073,10
3074,11
3075,10
3076,10
3077,14
3078,10
3079,11
3080,10
3081,11
3082,11
3083,10
3084,11
3085,10
3086,10
3087,22
3088,12
3089,10
3090,10
3091,10
3092,10
3093,11
3094,11
3095,10
3096,11
3097,11
3098,10
3099,11
3100,11
3101,12
3102,10
3103,11
3104,12
3105,11
3106,11
3107,20
3108,13
3109,12
3110,10
3111,11
3112,10
3113,10
3114,11
3115,10
3116,11
3117,11
3118,10
3119,11
3120,10
3121,11
3122,11
3123,10
3124,11
3125,10
3126,11
3127,10
3128,12
3129,10
3130,11
3131,11
3132,11
3133,10
3134,11
3135,11
3136,12
3137,12
3138,10
3139,11
3140,10
3141,12
3142,10
3143,10
3144,12
3145,10
3146,11
3147,20
3148,12
3149,10
3150,11
3151,11
3152,11
3153,11
3154,10
3155,11
3156,11
3157,11
3158,11
3159,10
3160,11
3161,10
3162,10
3163,11
3164,10
3165,11
3166,11
3167,10
3168,11
3169,11
3170,11
3171,11
3172,10
3173,11
3174,11
3175,9
3176,11
3177,10
3178,11
3179,11
3180,10
3181,12
3182,10
3183,11
3184,11
3185,10
3186,11
3187,10
3188,10
3189,11
3190,12
3191,11
3192,10
3193,11
3194,11
3195,10
3196,10
3197,10
3198,11
3199,10
3200,10
3201,11
3202,10
3203,11
3204,10
3205,11
3206,19
3207,12
3208,10
3209,11
3210,10
3211,11
3212,10
3213,11
3214,10
3215,11
3216,12
3217,11
3218,11
3219,10
3220,11
3221,10
3222,10
3223,11
3224,10
3225,11
3226,11
3227,11
3228,10
3229,10
3230,11
3231,10
3232,11
3233,11
3234,10
3235,11
3236,10
3237,10
3238,10
3239,10
3240,11
3241,10
3242,11
3243,10
3244,11
3245,11
3246,11
3247,12
3248,10
3249,11
3250,12
3251,11
3252,12
3253,10
3254,10
3255,11
3256,11
3257,10
3258,10
3259,10
3260,10
3261,11
3262,10
3263,11
3264,11
3265,11
3266,10
3267,11
3268,11
3269,10
3270,12
3271,11
3272,11
3273,12
3274,10
3275,11
3276,10
3277,11
3278,11
3279,10
3280,11
3281,10
3282,10
3283,10
3284,11
3285,11
3286,10
3287,10
3288,11
3289,12
3290,11
3291,11
3292,11
3293,11
3294,11
3295,10
3296,11
3297,11
3298,9
3299,10
3300,11
3301,10
3302,12
3303,11
3304,12
3305,11
3306,11
3307,11
3308,11
3309,11
3310,10
3311,11
3312,11
3313,11
3314,11
3315,11
3316,10
3317,11
3318,11
3319,10
3320,11
3321,10
3322,11
3323,10
3324,10
3325,11
3326,10
3327,11
3328,10
3329,11
3330,11
3331,11
3332,12
3333,10
3334,11
3335,11
3336,12
3337,11
3338,10
3339,11
3340,10
3341,12
3342,11
3343,10
3344,11
3345,10
3346,11
3347,11
3348,10
3349,11
3350,10
3351,11
3352,10
3353,10
3354,11
3355,10
3356,12
3357,11
3358,10
3359,11
3360,12
3361,12
3362,11
3363,11
3364,11
3365,10
3366,11
3367,10
3368,11
3369,11
3370,9
3371,10
3372,10
3373,11
3374,10
3375,10
3376,12
3377,10
3378,10
3379,10
3380,11
3381,11
3382,10
3383,11
3384,10
3385,11
3386,11
3387,11
3388,12
3389,11
3390,10
3391,10
3392,12
3393,11
3394,10
3395,11
3396,11
3397,11
3398,11
3399,11
3400,11
3401,10
3402,11
3403,10
3404,19
3405,12
3406,10
3407,11
3408,11
3409,10
3410,11
3411,10
3412,11
3413,11
3414,10
3415,11
3416,10
3417,11
3418,11
3419,11
3420,12
3421,10
3422,11
3423,11
3424,10
3425,11
3426,10
3427,11
3428,10
3429,11
3430,11
3431,11
3432,11
3433,11
3434,11
3435,11
3436,10
3437,11
3438,10
3439,11
3440,10
3441,11
3442,12
3443,11
3444,11
3445,11
3446,12
3447,12
3448,10
3449,12
3450,11
3451,11
3452,10
3453,11
3454,11
3455,11
3456,11
3457,10
3458,11
3459,10
3460,10
3461,11
3462,10
3463,11
3464,10
3465,11
3466,11
3467,10
3468,10
3469,10
3470,11
3471,11
3472,11
3473,11
3474,11
3475,11
3476,12
3477,10
3478,11
3479,10
3480,12
3481,11
3482,11
3483,11
3484,10
3485,11
3486,10
3487,10
3488,11
3489,12
3490,10
3491,9
3492,12
3493,10
3494,11
3495,12
3496,11
3497,12
3498,10
3499,13
3500,12
3501,11
3502,11
3503,11
3504,12
3505,11
3506,10
3507,11
3508,10
3509,12
3510,11
3511,11
3512,10
3513,11
3514,9
3515,11
3516,10
3517,11
3518,10
3519,11
3520,10
3521,11
3522,11
3523,10
3524,10
3525,11
3526,11
3527,11
3528,10
3529,11
3530,10
3531,11
3532,11
3533,11
3534,11
3535,12
3536,10
3537,12
3538,11
3539,11
3540,11
3541,10
3542,11
3543,10
3544,10
3545,10
3546,11
3547,10
3548,10
3549,11
3550,10
3551,11
3552,10
3553,9
3554,11
3555,10
3556,10
3557,10
3558,11
3559,11
3560,10
3561,11
3562,10
3563,11
3564,11
3565,12
3566,11
3567,11
3568,12
3569,10
3570,11
3571,11
3572,10
3573,11
3574,10
3575,11
3576,10
3577,10
3578,10
3579,11
3580,10
3581,11
3582,10
3583,11
3584,10
3585,10
3586,11
3587,10
3588,11
3589,11
3590,10
3591,11
3592,11
3593,10
3594,11
3595,10
3596,11
3597,10
3598,11
3599,12
3600,11
3601,11
3602,10
3603,12
3604,11
3605,10
3606,11
3607,10
3608,11
3609,11
3610,10
3611,11
3612,10
3613,11
3614,10
3615,10
3616,11
3617,10
3618,11
3619,11
3620,10
3621,11
3622,10
3623,10
3624,10
3625,10
3626,11
3627,11
3628,11
3629,12
3630,10
3631,12
3632,10
3633,12
3634,11
3635,10
3636,10
3637,13
3638,9
3639,10
3640,10
3641,12
3642,11
3643,10
3644,11
3645,10
3646,11
3647,11
3648,11
3649,11
3650,10
3651,11
3652,11
3653,10
3654,12
3655,10
3656,10
3657,11
3658,10
3659,11
3660,10
3661,11
3662,11
3663,10
3664,11
3665,10
3666,12
3667,11
3668,11
3669,14
3670,10
3671,11
3672,11
3673,10
3674,11
3675,11
3676,10
3677,11
3678,10
3679,12
3680,11
3681,10
3682,11
3683,10
3684,12
3685,12
3686,11
3687,11
3688,9
3689,11
3690,10
3691,11
3692,10
3693,10
3694,12
3695,11
3696,11
3697,11
3698,11
3699,11
3700,10
3701,12
3702,10
3703,12
3704,11
3705,10
3706,11
3707,10
3708,11
3709,11
3710,10
3711,10
3712,10
3713,11
3714,11
3715,11
3716,12
3717,10
3718,11
3719,11
3720,10
3721,11
3722,11
3723,10
3724,11
3725,11
3726,11
3727,10
3728,11
3729,11
3730,11
3731,21
3732,12
3733,11
3734,10
3735,11
3736,11
3737,10
3738,12
3739,10
3740,11
3741,11
3742,10
3743,11
3744,10
3745,12
3746,10
3747,10
3748,11
3749,10
3750,11
3751,10
3752,10
3753,10
3754,11
3755,10
3756,10
3757,11
3758,10
3759,11
3760,11
3761,10
3762,10
3763,10
3764,10
3765,11
3766,11
3767,11
3768,10
3769,11
3770,11
3771,10
3772,11
3773,11
3774,11
3775,12
3776,10
3777,11
3778,11
3779,11
3780,11
3781,10
3782,11
3783,10
3784,11
3785,11
3786,10
3787,11
3788,10
3789,10
3790,11
3791,10
3792,10
3793,10
3794,11
3795,10
3796,11
3797,11
3798,11
3799,11
3800,10
3801,11
3802,11
3803,10
3804,10
3805,18
3806,12
3807,10
3808,11
3809,11
3810,12
3811,10
3812,11
3813,12
3814,10
3815,11
3816,10
3817,10
3818,11
3819,10
3820,11
3821,11
3822,11
3823,9
3824,11
3825,11
3826,10
3827,11
3828,11
3829,10
3830,11
3831,10
3832,11
3833,10
3834,10
3835,11
3836,11
3837,10
3838,11
3839,11
3840,11
3841,11
3842,10
3843,11
3844,11
3845,11
3846,11
3847,10
3848,11
3849,10
3850,11
3851,10
3852,10
3853,11
3854,10
3855,10
3856,10
3857,11
3858,10
3859,11
3860,11
3861,10
3862,11
3863,11
3864,11
3865,11
3866,10
3867,11
3868,11
3869,12
3870,10
3871,12
3872,13
3873,11
3874,10
3875,10
3876,10
3877,10
3878,11
3879,11
3880,11
3881,11
3882,10
3883,10
3884,11
3885,9
3886,11
3887,11
3888,10
3889,10
3890,10
3891,11
3892,11
3893,10
3894,11
3895,10
3896,10
3897,11
3898,10
3899,11
3900,10
3901,11
3902,11
3903,11
3904,12
3905,10
3906,11
3907,11
3908,10
3909,10
3910,11
3911,10
3912,10
3913,10
3914,11
3915,11
3916,11
3917,10
3918,10
3919,11
3920,10
3921,10
3922,10
3923,10
3924,11
3925,10
3926,11
3927,11
3928,11
3929,11
3930,10
3931,10
3932,11
3933,10
3934,11
3935,11
3936,11
3937,12
3938,10
3939,11
3940,10
3941,10
3942,11
3943,10
3944,12
3945,11
3946,10
3947,10
3948,11
3949,10
3950,11
3951,11
3952,11
3953,10
3954,11
3955,10
3956,11
3957,10
3958,11
3959,11
3960,10
3961,11
3962,11
3963,12
3964,10
3965,11
3966,11
3967,11
3968,11
3969,11
3970,11
3971,11
3972,10
3973,11
3974,19
3975,13
3976,12
3977,11
3978,16
3979,15
3980,15
3981,12
3982,11
3983,10
3984,11
3985,11
3986,10
3987,12
3988,11
3989,11
3990,10
3991,11
3992,11
3993,10
3994,12
3995,11
3996,12
3997,10
3998,11
3999,11
4000,10
4001,11
4002,10
4003,11
4004,11
4005,11
4006,12
4007,12
4008,12
4009,11
4010,17
4011,12
4012,10
4013,12
4014,11
4015,11
4016,12
4017,10
4018,12
4019,10
4020,12
4021,12
4022,11
4023,12
4024,10
4025,11
4026,11
4027,10
4028,10
4029,10
4030,11
4031,11
4032,10
4033,11
4034,10
4035,11
4036,10
4037,11
4038,11
4039,10
4040,12
4041,11
4042,11
4043,11
4044,11
4045,11
4046,10
4047,11
4048,11
4049,10
4050,11
4051,10
4052,11
4053,11
4054,10
4055,10
4056,10
4057,11
4058,11
4059,10
4060,11
4061,11
4062,11
4063,10
4064,11
4065,11
4066,10
4067,11
4068,10
4069,11
4070,11
4071,10
4072,11
4073,14
4074,11
4075,10
4076,11
4077,11
4078,10
4079,11
4080,10
4081,11
4082,12
4083,11
4084,11
4085,10
4086,11
4087,12
4088,11
4089,10
4090,10
4091,10
4092,11
4093,10
4094,10
4095,10
4096,11
4097,11
4098,11
4099,12
4100,11
4101,13
4102,12
4103,12
4104,12
4105,10
4106,12
4107,10
4108,12
4109,11
4110,11
4111,11
4112,11
4113,12
4114,11
4115,12
4116,11
4117,12
4118,11
4119,13
4120,11
4121,11
4122,12
4123,10
4124,12
4125,12
4126,12
4127,12
4128,12
4129,11
4130,11
4131,11
4132,10
4133,10
4134,11
4135,12
4136,11
4137,12
4138,12
4139,12
4140,12
4141,11
4142,12
4143,12
4144,12
4145,11
4146,11
4147,11
4148,10
4149,11
4150,11
4151,10
4152,10
4153,12
4154,11
4155,12
4156,12
4157,11
4158,10
4159,12
4160,12
4161,10
4162,12
4163,11
4164,10
4165,11
4166,10
4167,11
4168,11
4169,10
4170,12
4171,10
4172,11
4173,10
4174,11
4175,11
4176,10
4177,11
4178,11
4179,11
4180,12
4181,10
4182,11
4183,11
4184,12
4185,21
4186,12
4187,11
4188,11
4189,11
4190,12
4191,12
4192,12
4193,11
4194,11
4195,12
4196,11
4197,12
4198,11
4199,10
4200,12
4201,12
4202,12
4203,11
4204,11
4205,11
4206,12
4207,11
4208,12
4209,10
4210,11
4211,12
4212,10
4213,11
4214,12
4215,11
4216,12
4217,11
4218,11
4219,11
4220,10
4221,11
4222,10
4223,11
4224,11
4225,10
4226,12
4227,10
4228,11
4229,11
4230,11
4231,12
4232,11
4233,12
4234,11
4235,12
4236,13
4237,12
4238,12
4239,11
4240,12
4241,12
4242,11
4243,12
4244,11
4245,11
4246,11
4247,21
4248,12
4249,11
4250,10
4251,11
4252,11
4253,11
4254,11
4255,11
4256,10
4257,10
4258,11
4259,11
4260,10
4261,11
4262,10
4263,11
4264,11
4265,11
4266,12
4267,11
4268,10
4269,11
4270,11
4271,11
4272,11
4273,12
4274,11
4275,10
4276,11
4277,12
4278,10
4279,11
4280,10
4281,11
4282,11
4283,11
4284,11
4285,20
4286,12
4287,12
4288,11
4289,10
4290,11
4291,11
4292,11
4293,12
4294,11
4295,12
4296,11
4297,11
4298,10
4299,11
4300,10
4301,10
4302,10
4303,11
4304,11
4305,11
4306,10
4307,11
4308,10
4309,10
4310,12
4311,10
4312,11
4313,11
4314,11
4315,11
4316,11
4317,11
4318,11
4319,12
4320,12
4321,12
4322,12
4323,11
4324,12
4325,11
4326,10
4327,11
4328,11
4329,10
4330,11
4331,10
4332,11
4333,10
4334,10
4335,11
4336,10
4337,11
4338,10
4339,11
4340,11
4341,10
4342,11
4343,10
4344,11
4345,10
4346,11
4347,12
4348,10
4349,11
4350,11
4351,12
4352,12
4353,10
4354,11
4355,11
4356,11
4357,10
4358,11
4359,11
4360,11
4361,11
4362,10
4363,11
4364,11
4365,10
4366,12
4367,10
4368,11
4369,10
4370,10
4371,10
4372,11
4373,11
4374,12
4375,10
4376,12
4377,10
4378,12
4379,11
4380,10
4381,11
4382,10
4383,12
4384,12
4385,11
4386,12
4387,10
4388,11
4389,11
4390,10
4391,12
4392,10
4393,11
4394,11
4395,10
4396,11
4397,11
4398,11
4399,11
4400,11
4401,11
4402,10
4403,11
4404,10
4405,11
4406,11
4407,11
4408,12
4409,12
4410,12
4411,11
4412,11
4413,11
4414,10
4415,11
4416,11
4417,10
4418,11
4419,11
4420,11
4421,11
4422,11
4423,11
4424,10
4425,11
4426,11
4427,10
4428,10
4429,11
4430,11
4431,18
4432,11
4433,10
4434,11
4435,10
4436,11
4437,10
4438,12
4439,11
4440,11
4441,12
4442,9
4443,11
4444,12
4445,11
4446,12
4447,10
4448,11
4449,11
4450,10
4451,10
4452,10
4453,11
4454,11
4455,11
4456,10
4457,10
4458,11
4459,11
4460,10
4461,11
4462,10
4463,10
4464,11
4465,10
4466,11
4467,10
4468,11
4469,10
4470,10
4471,12
4472,11
4473,10
4474,11
4475,10
4476,12
4477,12
4478,11
4479,11
4480,10
4481,21
4482,12
4483,11
4484,10
4485,11
4486,11
4487,11
4488,11
4489,11
4490,12
4491,10
4492,11
4493,20
4494,10
4495,10
4496,11
4497,11
4498,10
4499,11
4500,10
4501,11
4502,11
4503,9
4504,11
4505,16
4506,11
4507,10
4508,10
4509,10
4510,10
4511,11
4512,11
4513,10
4514,11
4515,10
4516,11
4517,10
4518,11
4519,11
4520,10
4521,11
4522,10
4523,11
4524,10
4525,11
4526,11
4527,11
4528,12
4529,10
4530,11
4531,11
4532,10
4533,11
4534,11
4535,11
4536,10
4537,11
4538,10
4539,11
4540,11
4541,10
4542,11
4543,10
4544,20
4545,11
4546,10
4547,10
4548,11
4549,10
4550,10
4551,13
4552,10
4553,11
4554,11
4555,11
4556,13
4557,10
4558,11
4559,11
4560,12
4561,11
4562,11
4563,11
4564,10
4565,10
4566,10
4567,11
4568,12
4569,13
4570,11
4571,11
4572,10
4573,11
4574,10
4575,11
4576,11
4577,10
4578,10
4579,10
4580,11
4581,10
4582,10
4583,11
4584,10
4585,11
4586,10
4587,10
4588,11
4589,10
4590,11
4591,10
4592,10
4593,11
4594,11
4595,11
4596,16
4597,11
4598,12
4599,11
4600,12
4601,10
4602,12
4603,11
4604,11
4605,10
4606,11
4607,11
4608,11
4609,10
4610,11
4611,10
4612,11
4613,11
4614,10
4615,11
4616,10
4617,10
4618,16
4619,13
4620,10
4621,10
4622,10
4623,10
4624,11
4625,11
4626,11
4627,11
4628,11
4629,11
4630,10
4631,13
4632,11
4633,12
4634,12
4635,10
4636,11
4637,11
4638,11
4639,11
4640,10
4641,11
4642,10
4643,12
4644,12
4645,10
4646,12
4647,10
4648,11
4649,11
4650,10
4651,11
4652,10
4653,10
4654,10
4655,10
4656,11
4657,11
4658,11
4659,12
4660,10
4661,11
4662,11
4663,10
4664,11
4665,10
4666,11
4667,12
4668,10
4669,12
4670,10
4671,11
4672,11
4673,10
4674,10
4675,11
4676,11
4677,12
4678,10
4679,10
4680,10
4681,19
4682,10
4683,10
4684,10
4685,12
4686,10
4687,11
4688,9
4689,10
4690,11
4691,10
4692,11
4693,11
4694,10
4695,10
4696,10
4697,10
4698,11
4699,10
4700,11
4701,10
4702,10
4703,10
4704,11
4705,10
4706,10
4707,11
4708,10
4709,11
4710,11
4711,11
4712,11
4713,10
4714,11
4715,10
4716,12
4717,11
4718,11
4719,11
4720,10
4721,10
4722,10
4723,11
4724,10
4725,10
4726,11
4727,11
4728,11
4729,12
4730,11
4731,10
4732,10
4733,11
4734,11
4735,10
4736,11
4737,11
4738,11
4739,11
4740,11
4741,11
4742,11
4743,11
4744,10
4745,10
4746,10
4747,12
4748,12
4749,10
4750,10
4751,11
4752,11
4753,12
4754,10
4755,15
4756,12
4757,10
4758,11
4759,10
4760,10
4761,10
4762,11
4763,11
4764,11
4765,11
4766,11
4767,11
4768,11
4769,11
4770,11
4771,11
4772,11
4773,10
4774,11
4775,10
4776,12
4777,10
4778,11
4779,11
4780,10
4781,11
4782,10
4783,10
4784,11
4785,10
4786,10
4787,10
4788,11
4789,10
4790,10
4791,11
4792,11
4793,12
4794,11
4795,11
4796,10
4797,10
4798,11
4799,11
4800,11
4801,12
4802,11
4803,11
4804,10
4805,11
4806,10
4807,11
4808,11
4809,9
4810,11
4811,10
4812,11
4813,11
4814,10
4815,11
4816,11
4817,11
4818,13
4819,11
4820,11
4821,10
4822,11
4823,11
4824,10
4825,11
4826,10
4827,11
4828,10
4829,11
4830,11
4831,10
4832,11
4833,10
4834,10
4835,11
4836,10
4837,11
4838,10
4839,11
4840,10
4841,11
4842,11
4843,11
4844,11
4845,11
4846,11
4847,12
4848,10
4849,11
4850,11
4851,11
4852,11
4853,12
4854,10
4855,11
4856,11
4857,11
4858,11
4859,10
4860,11
4861,11
4862,10
4863,12
4864,10
4865,11
4866,20
4867,12
4868,10
4869,11
4870,10
4871,10
4872,10
4873,10
4874,10
4875,9
4876,11
4877,10
4878,10
4879,11
4880,15
4881,11
4882,10
4883,11
4884,11
4885,10
4886,12
4887,11
4888,10
4889,11
4890,10
4891,11
4892,11
4893,11
4894,11
4895,10
4896,12
4897,11
4898,10
4899,12
4900,12
4901,14
4902,14
4903,12
4904,14
4905,15
4906,12
4907,11
4908,12
4909,12
4910,11
4911,13
4912,13
4913,13
4914,14
4915,14
4916,14
4917,11
4918,11
4919,11
4920,10
4921,11
4922,11
4923,10
4924,11
4925,10
4926,11
4927,11
4928,11
4929,12
4930,11
4931,11
4932,11
4933,9
4934,11
4935,10
4936,10
4937,11
4938,10
4939,11
4940,11
4941,12
4942,16
4943,10
4944,11
4945,10
4946,11
4947,10
4948,10
4949,11
4950,11
4951,10
4952,11
4953,10
4954,10
4955,11
4956,10
4957,10
4958,11
4959,11
4960,11
4961,11
4962,11
4963,11
4964,10
4965,11
4966,10
4967,11
4968,12
4969,10
4970,12
4971,11
4972,11
4973,11
4974,11
4975,11
4976,11
4977,10
4978,11
4979,9
4980,11
4981,10
4982,10
4983,11
4984,12
4985,11
4986,10
4987,10
4988,11
4989,10
4990,11
4991,11
4992,10
4993,11
4994,10
4995,10
4996,10
4997,10
4998,11
4999,10
5000,11
5001,11
5002,11
5003,11
5004,15
5005,11
5006,11
5007,11
5008,11
5009,10
5010,11
5011,12
5012,10
5013,11
5014,13
5015,10
5016,12
5017,11
5018,11
5019,10
5020,11
5021,10
5022,11
5023,11
5024,10
5025,11
5026,10
5027,11
5028,11
5029,10
5030,11
5031,11
5032,11
5033,11
5034,11
5035,11
5036,11
5037,11
5038,10
5039,12
5040,12
5041,10
5042,11
5043,11
5044,10
5045,11
5046,11
5047,11
5048,11
5049,11
5050,10
5051,10
5052,11
5053,10
5054,11
5055,10
5056,11
5057,12
5058,9
5059,11
5060,10
5061,10
5062,11
5063,10
5064,11
5065,11
5066,13
5067,14
5068,10
5069,12
5070,10
5071,11
5072,11
5073,11
5074,12
5075,12
5076,12
5077,11
5078,11
5079,12
5080,11
5081,12
5082,11
5083,10
5084,11
5085,10
5086,10
5087,10
5088,11
5089,11
5090,11
5091,11
5092,10
5093,12
5094,11
5095,10
5096,11
5097,11
5098,11
5099,11
5100,11
5101,12
5102,10
5103,12
5104,11
5105,10
5106,11
5107,11
5108,11
5109,11
5110,10
5111,11
5112,11
5113,10
5114,11
5115,10
5116,11
5117,10
5118,10
5119,12
5120,10
5121,10
5122,11
5123,11
5124,11
5125,10
5126,11
5127,11
5128,12
5129,14
5130,10
5131,11
5132,10
5133,11
5134,10
5135,12
5136,11
5137,11
5138,11
5139,10
5140,11
5141,11
5142,10
5143,11
5144,11
5145,11
5146,11
5147,10
5148,11
5149,10
5150,11
5151,10
5152,14
5153,15
5154,14
5155,11
5156,9
5157,11
5158,10
5159,10
5160,11
5161,10
5162,11
5163,12
5164,13
5165,13
5166,12
5167,12
5168,13
5169,11
5170,12
5171,10
5172,11
5173,11
5174,10
5175,11
5176,10
5177,11
5178,10
5179,11
5180,11
5181,10
5182,11
5183,10
5184,11
5185,11
5186,10
5187,12
5188,10
5189,12
5190,10
5191,16
5192,11
5193,10
5194,11
5195,10
5196,10
5197,11
5198,11
5199,11
5200,11
5201,11
5202,10
5203,11
5204,10
5205,11
5206,10
5207,11
5208,10
5209,11
5210,11
5211,10
5212,11
5213,10
5214,15
5215,11
5216,11
5217,13
5218,22
5219,14
5220,10
5221,11
5222,10
5223,11
5224,11
5225,10
5226,11
5227,11
5228,10
5229,11
5230,9
5231,10
5232,11
5233,9
5234,11
5235,10
5236,11
5237,11
5238,10
5239,11
5240,11
5241,11
5242,10
5243,11
5244,12
5245,9
5246,11
5247,10
5248,11
5249,11
5250,10
5251,11
5252,22
5253,12
5254,10
5255,11
5256,10
5257,10
5258,12
5259,10
5260,11
5261,11
5262,10
5263,11
5264,10
5265,10
5266,11
5267,10
5268,11
5269,10
5270,11
5271,11
5272,10
5273,11
5274,10
5275,13
5276,13
5277,11
5278,13
5279,11
5280,12
5281,11
5282,11
5283,11
5284,11
5285,12
5286,12
5287,11
5288,12
5289,11
5290,11
5291,11
5292,12
5293,12
5294,11
5295,10
5296,11
5297,12
5298,12
5299,12
5300,11
5301,12
5302,13
5303,11
5304,12
5305,12
5306,11
5307,10
5308,12
5309,12
5310,10
5311,12
5312,11
5313,12
5314,11
5315,13
5316,12
5317,11
5318,11
5319,12
5320,11
5321,36
5322,16
5323,11
5324,10
5325,10
5326,10
5327,10
5328,11
5329,11
5330,10
5331,11
5332,10
5333,11
5334,10
5335,11
5336,11
5337,10
5338,11
5339,11
5340,11
5341,12
5342,10
5343,12
5344,10
5345,11
5346,11
5347,10
5348,11
5349,10
5350,11
5351,10
5352,10
5353,11
5354,11
5355,11
5356,10
5357,11
5358,10
5359,11
5360,11
5361,11
5362,10
5363,10
5364,11
5365,10
5366,11
5367,11
5368,11
5369,11
5370,10
5371,11
5372,10
5373,12
5374,11
5375,10
5376,11
5377,12
5378,10
5379,12
5380,11
5381,11
5382,12
5383,11
5384,11
5385,10
5386,11
5387,11
5388,10
5389,11
5390,11
5391,10
5392,11
5393,10
5394,10
5395,11
5396,10
5397,10
5398,11
5399,11
5400,11
5401,11
5402,11
5403,10
5404,10
5405,11
5406,10
5407,11
5408,11
5409,11
5410,11
5411,11
5412,12
5413,11
5414,10
5415,12
5416,14
5417,12
5418,11
5419,12
5420,12
5421,11
5422,11
5423,11
5424,11
5425,10
5426,19
5427,12
5428,11
5429,9
5430,10
5431,10
5432,11
5433,10
5434,10
5435,11
5436,10
5437,10
5438,11
5439,10
5440,11
5441,11
5442,11
5443,11
5444,11
5445,11
5446,10
5447,11
5448,11
5449,11
5450,11
5451,10
5452,11
5453,10
5454,11
5455,11
5456,10
5457,11
5458,11
5459,10
5460,11
5461,10
5462,11
5463,10
5464,10
5465,11
5466,9
5467,11
5468,10
5469,11
5470,10
5471,11
5472,11
5473,12
5474,11
5475,12
5476,11
5477,10
5478,13
5479,10
5480,11
5481,11
5482,11
5483,12
5484,10
5485,11
5486,11
5487,11
5488,11
5489,10
5490,19
5491,11
5492,11
5493,9
5494,11
5495,10
5496,11
5497,10
5498,11
5499,12
5500,10
5501,10
5502,11
5503,10
5504,11
5505,11
5506,10
5507,11
5508,10
5509,11
5510,11
5511,11
5512,11
5513,11
5514,11
5515,11
5516,11
5517,10
5518,12
5519,10
5520,12
5521,10
5522,18
5523,13
5524,11
5525,10
5526,12
5527,11
5528,10
5529,10
5530,11
5531,11
5532,11
5533,11
5534,10
5535,11
5536,10
5537,10
5538,11
5539,12
5540,11
5541,11
5542,11
5543,10
5544,11
5545,11
5546,11
5547,11
5548,11
5549,10
5550,11
5551,11
5552,11
5553,11
5554,12
5555,11
5556,12
5557,10
5558,11
5559,11
5560,10
5561,10
5562,20
5563,12
5564,10
5565,11
5566,11
5567,11
5568,11
5569,11
5570,11
5571,10
5572,11
5573,11
5574,10
5575,11
5576,11
5577,10
5578,11
5579,11
5580,11
5581,10
5582,11
5583,10
5584,10
5585,10
5586,11
5587,20
5588,12
5589,11
5590,11
5591,10
5592,11
5593,12
5594,10
5595,11
5596,10
5597,11
5598,10
5599,10
5600,10
5601,10
5602,12
5603,10
5604,11
5605,11
5606,11
5607,11
5608,10
5609,11
5610,10
5611,11
5612,10
5613,10
5614,9
5615,10
5616,11
5617,10
5618,10
5619,11
5620,10
5621,11
5622,11
5623,11
5624,9
5625,11
5626,10
5627,10
5628,11
5629,10
5630,12
5631,11
5632,11
5633,11
5634,11
5635,11
5636,10
5637,11
5638,10
5639,11
5640,11
5641,10
5642,11
5643,10
5644,11
5645,11
5646,10
5647,11
5648,11
5649,10
5650,11
5651,10
5652,11
5653,10
5654,11
5655,11
5656,11
5657,11
5658,11
5659,11
5660,11
5661,10
5662,11
5663,11
5664,10
5665,11
5666,10
5667,10
5668,10
5669,11
5670,11
5671,10
5672,11
5673,10
5674,10
5675,11
5676,10
5677,10
5678,10
5679,11
5680,11
5681,11
5682,11
5683,11
5684,11
5685,11
5686,14
5687,11
5688,11
5689,10
5690,11
5691,11
5692,12
5693,12
5694,11
5695,11
5696,11
5697,11
5698,11
5699,10
5700,10
5701,10
5702,11
5703,11
5704,11
5705,11
5706,10
5707,11
5708,11
5709,10
5710,11
5711,10
5712,10
5713,11
5714,10
5715,10
5716,10
5717,11
5718,10
5719,10
5720,11
5721,11
5722,12
5723,10
5724,11
5725,11
5726,11
5727,11
5728,11
5729,11
5730,10
5731,11
5732,11
5733,10
5734,10
5735,10
5736,10
5737,11
5738,11
5739,11
5740,10
5741,10
5742,10
5743,11
5744,10
5745,11
5746,11
5747,14
5748,11
5749,11
5750,12
5751,12
5752,10
5753,11
5754,11
5755,10
5756,11
5757,10
5758,11
5759,10
5760,11
5761,12
5762,10
5763,11
5764,10
5765,10
5766,11
5767,10
5768,11
5769,10
5770,11
5771,10
5772,11
5773,10
5774,10
5775,12
5776,11
5777,11
5778,11
5779,11
5780,12
5781,11
5782,11
5783,11
5784,10
5785,11
5786,11
5787,12
5788,9
5789,11
5790,11
5791,10
5792,10
5793,10
